rok,miasto,godzina_od,godzina_do,dzielnica,dzielnice_wszystkie,aktor,skala,zrodlo,sekcja,id_wydarzenia,tekst,odniesienie
2003,DE,18:00,,,,,,korpus,Scenariusz,,"- 18:00 – Rosa-Luxemburg-Platz demo, na nim Israel-Solidaritäts-Block. W jej organizacji biorą udział członkowie Kritik & Praxis Berlin, rozłamowcy z AAB.",DE_1990-2019.md:5020
2003,DE,18:00,,,,,,korpus,Prasa / Neues Deutschland,,bis in den nächsten Morgen Friedensfest entlang der Oranienstraße; 18 Uhr weitere Revolutionsdemo mit Beginn am Rosa-Luxemburg-Platz.,DE_1990-2019.md:5087
2003,DE,18:00,,Mitte,,R1M,centrum,mapa,Revolutionäre 1. Mai,2003_DE_demonstracja_R1M-mitte,"2003 K&P R1M Demo | 18:00 Rosa Luxemburg Platz - Mollstrasse – Otto-Braun-Allee – KM-Allee-Schillingsbrücke - Köpernickerstrasse – Lausitzer Platz (ND 30.4, taz 30.4, Tagesspi",1__mai_berlin_aktualna_15_.geojson#44
2003,DE,18:30,,,,,,korpus,Kalendarium,,"Hallesches Tor – ein Konzert geben. Es treten u. a. auf: Hans, der Kleingärtner, die Klaus Renft Combo, gegen 18.30 Uhr, Konstantin Wecker und Band, etwa 19.45 Uhr, Skills en Masse & Germ sowie",DE_1990-2019.md:4965
2003,DE,19:00,,,,,,korpus,Scenariusz,,", Oranienplatz). Kinoprogramm ab 19 Uhr, Video-Performance zu Mao Tse Tung (21 Uhr). Auch öffentlicher Friseursalon",DE_1990-2019.md:5019
2003,DE,19:00,,,,DGB,,korpus,Prasa / Neues Deutschland,,"Walpurgisnacht: 12 bis 24 Uhr Infomarkt, Mai-Empfang, Rock gegen Rechts am Roten Rathaus mit DGB-Jugend; 19 Uhr Mauerpark, nach Kundgebung linker Gruppen Live-Bands und DJ-Musik; 1. Mai:10 Uhr Theodor-Heuss-Platz, Kundgebung u",DE_1990-2019.md:5087
2003,DE,19:45,,,,,,korpus,Kalendarium,,", Konstantin Wecker und Band, etwa 19.45 Uhr, Skills en Masse & Germ sowie die Bösen Mädchen. Alle Interessierten sind zum Mitdiskutieren und Zuhören eingeladen @Sprachrohr2003",DE_1990-2019.md:4965
2003,DE,19:45,,,,,,korpus,Scenariusz,,", Heinrichplatz), Jaylan (19:45, Oranien-/Manteuffelstr.), Tundra Bikini (20:30, Kottbusser Tor), Havanna Heat Clu",DE_1990-2019.md:5019
2003,DE,20:30,,,,,,korpus,Scenariusz,,", Oranien-/Manteuffelstr.), Tundra Bikini (20:30, Kottbusser Tor), Havanna Heat Club (21:45, Oranienplatz). Kinoprogramm ab 19",DE_1990-2019.md:5019
2003,DE,21:00,,,,,,korpus,Scenariusz,,", Video-Performance zu Mao Tse Tung (21 Uhr). Auch öffentlicher Friseursalon „Haarschlächterei"" ab 17 Uhr.",DE_1990-2019.md:5019
2003,DE,21:45,,,,,,korpus,Scenariusz,,", Kottbusser Tor), Havanna Heat Club (21:45, Oranienplatz). Kinoprogramm ab 19 Uhr, Video-Performance zu Mao Tse Tun",DE_1990-2019.md:5019
2003,DE,23:00,,Neukölln,Neukölln,,nazwana dzielnica,korpus,Scenariusz,,"–23:00 – Neuköllner Maientage – Volkspark Hasenheide, Neukölln. Achterbahnen, Autoscooter, Wurstbuden und Livemusik im Festzelt.",DE_1990-2019.md:5016
2004,DE,08:30,,,,,,korpus,Scenariusz,,Die Gewerkschaften eröffnen am morgigen Tag der Arbeit den Demoreigen. Sie treffen sich bereits um 8.30 Uhr am Brandenburger Tor und ziehen dann gemächlich über Wilhelm- und Oranienburger Straße zur Abschlusskundgebung um 12 Uhr am Roten Rathaus. (?) Wilhel,DE_1990-2019.md:5176
2004,DE,10:00,,Charlottenburg,Charlottenburg,,nazwana dzielnica,korpus,Scenariusz,,| zentraler Veranstaltungsort am 01. Mai 2004 ist Berlin:<br<br <brSTART DEMOZUG <br10.00 Uhr Brandenburger Tor (Platz d. 18. März) <br <brTREFF MOTORRAD-CORSO <br10.00 Uhr Charlottenburg Olympischer Pla,DE_1990-2019.md:5180
2004,DE,10:00,,Charlottenburg,Charlottenburg,,nazwana dzielnica,korpus,Scenariusz,,Brandenburger Tor (Platz d. 18. März) <br <brTREFF MOTORRAD-CORSO <br10.00 Uhr Charlottenburg Olympischer Platz <br <brKUNDGEBUNG <br11.30 Uhr Platz vor dem Roten Rathaus,DE_1990-2019.md:5180
2004,DE,10:00,,Lichtenberg,Lichtenberg;Friedrichshain,Antinazi Berlin,poza centrum,mapa,Neo-Nazi May Day,2004_DE_kontra_Antinazi-Berlin,"2004 Antifa Blockade | in Berlin hatten die NPD und faschistische ""Freie Kameradschaften"" aufgerufen. Rund 2500 Nazis fanden sich ab 10 Uhr am Bahnhof Lichtenberg ein und wollten von dort durch die Bezirke Lichtenberg und Friedrichshain marschieren. Doch dazu kam es nicht. An verschiedene",1__mai_berlin_aktualna_13_.geojson#31
2004,DE,10:00,,Charlottenburg,Charlottenburg,DGB,centrum,mapa,DGB,2004_DE_festyn_DGB,DGB Maifest 2004 | START DEMOZUG 10.00 Uhr Brandenburger Tor (Platz d. 18. März) TREFF MOTORRAD-CORSO 10.00 Uhr Charlottenburg Olympischer Pla,1__mai_berlin_aktualna_14_.geojson#30
2004,DE,10:00,,Charlottenburg,Charlottenburg,DGB,centrum,mapa,DGB,2004_DE_festyn_DGB,DGB Maifest 2004 | Brandenburger Tor (Platz d. 18. März) TREFF MOTORRAD-CORSO 10.00 Uhr Charlottenburg Olympischer Platz KUNDGEBUNG 11.30 Uhr Platz vor dem Roten Rathaus Be,1__mai_berlin_aktualna_14_.geojson#30
2004,DE,10:30,,,,PDS,,korpus,Wydarzenia,,"10:30 – PDS organizuje demonstrację antyfaszystowską przeciwko nazistom, ruszającą ze Staufberger Platz nazi PDS",DE_1990-2019.md:5171
2004,DE,10:30,,,,,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"SAMSTAG 10:30, Strausberger Platz: Zwei Bamberger Polizisten starren auf den halb entblößten Hintern einer Punker-Lady. Sie möchte, dass der Demozug der Gegendem",DE_1990-2019.md:5205
2004,DE,11:00,,,,,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"Sonntag, 11 Uhr: Eine Frau im kurzen Kleid trägt ein Molotowcocktail durch die Überbleibsel der Revolution. Ein Video wird gedreht. AW, FLEE, GA, ROT",DE_1990-2019.md:5234
2004,DE,11:05,,,,,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"11:05, Oranienburger Straße: Angeführt von der IG-BAU ist der Demo-Zug der Gewerkschaften auf über 10.000 Menschen angewachsen. „Nichts ist gut so – scho",DE_1990-2019.md:5206
2004,DE,11:15,,,,,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"11:15, Oranienburger Straße: Der Demoblock der BSR-Beschäftigten fegt die Straße und rollt Mülltonnen hinterher. Das Plakat: „Mit den Arbeitnehmern der B",DE_1990-2019.md:5207
2004,DE,11:30,,,,DGB,,korpus,Wydarzenia,,"dent des Europäischen Metallgewerkschaftsbundes, Tony Janssen, aus Brüssel die Berliner bei der Kundgebung um 11.30 Uhr vor dem Roten Rathaus begrüßen. Und Berlins DGB-Bezirksvorsitzender Ernst-Dietrich Scholz wird in Wien zum 1. Mai reden. (taz 28.04.2004)",DE_1990-2019.md:5169
2004,DE,11:30,,Charlottenburg,Charlottenburg,DGB,nazwana dzielnica,korpus,Scenariusz,,"Charlottenburg Olympischer Platz <br <brKUNDGEBUNG <br11.30 Uhr Platz vor dem Roten Rathaus <br <brBegrüßung: <brBernd Rissmann, stellvertretender Vorsitzender des DGB Berlin-Brandenburg <br <br",DE_1990-2019.md:5180
2004,DE,11:30,,Charlottenburg,Charlottenburg,DGB,centrum,mapa,DGB,2004_DE_festyn_DGB,"DGB Maifest 2004 | Charlottenburg Olympischer Platz KUNDGEBUNG 11.30 Uhr Platz vor dem Roten Rathaus Begrüßung: Bernd Rissmann, stellvertretender Vorsitzender des DGB Berlin-Brandenburg Grußwort: Tony Janssen, Präsident de",1__mai_berlin_aktualna_14_.geojson#30
2004,DE,11:30,,Mitte,,DGB,centrum,mapa,DGB,2004_DE_demonstracja_DGB-mitte,"2004 – DGB Demo | rger Straße, vorbei am Hackeschen Markt über die Spandauer Straße zum Roten Rathaus, wo sie zur Kundgebung um 11.30 Uhr endet. (taz 28.04.2004; Tagesspiegel 30.04.2004) Attendance: gut 3000 ~ 4000 (rbb)",1__mai_berlin_aktualna_14_.geojson#80
2004,DE,11:40,,,,,,korpus,Scenariusz / taz / Der Mai ist gekommen,,11:40. Hackescher Markt: Ein paar Attac-Jugendliche skandieren: „Neoliberal ist asozial.“ Sie erhalten als Einzige den Geleitschutz der Polizei. FramePo,DE_1990-2019.md:5208
2004,DE,12:00,,,,,,korpus,Scenariusz,,"randenburger Tor und ziehen dann gemächlich über Wilhelm- und Oranienburger Straße zur Abschlusskundgebung um 12 Uhr am Roten Rathaus. (?) Wilhelm (30.04 taz) – nieco inna trasa, niewyjaśnione czemu mieli by iśc tak długo, i spotykać się tak wcześnie. Pewnie jest ja",DE_1990-2019.md:5176
2004,DE,12:05,,,,DGB,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"12:05, Rotes Rathaus: Die zentrale Kundgebung des DGB: Landesvize Bernd Rissmann wirft dem rot-roten Senat „Wahlbetrug“ vor. 530.000 Berliner lebten bere",DE_1990-2019.md:5209
2004,DE,12:25,,,,DGB,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"12:25: Michael Sommer, DGB-Chef, legt los. Sommer schließt seine Rede mit dem Zitat: „Wenn wir schreiten Seit an Seit.“",DE_1990-2019.md:5210
2004,DE,13:00,,,,DGB,,korpus,Scenariusz,,": <brMichael Sommer, Vorsitzender des DGB Bundesvorstandes <br <brMAIFEST mit Kinderprogramm ab 13.00 Uhr |",DE_1990-2019.md:5180
2004,DE,13:00,,,,,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"13:00, Frankfurter Allee: Während am Roten Rathaus das Volksfest beginnt, heißt es auf der Frankfurter Allee warten. Am U-Bahnhof Magdalenenstraße sperrt",DE_1990-2019.md:5211
2004,DE,13:00,,Mitte,,DGB,centrum,mapa,DGB,2004_DE_festyn_DGB,"DGB Maifest 2004 | chaftsbundes Hauptredner: Michael Sommer, Vorsitzender des DGB Bundesvorstandes MAIFEST mit Kinderprogramm ab 13.00 Uhr The line-up includes, amongst others, the band Flashback from Cologne",1__mai_berlin_aktualna_14_.geojson#30
2004,DE,13:00,,Kreuzberg,,R1M,poza centrum,mapa,Revolutionäre 1. Mai,2004_DE_demonstracja_R1M-keine-befreiung-ohne-revolution-13-uhr,"2004 Keine Befreiung ohne Revolution (13 Uhr) | Start: 13 Uhr, Oranienplatz bis Kottbusser Tor (Tagesspiegel 2004) Attendance: 5000 (Gluckspilz)",1__mai_berlin_aktualna_15_.geojson#17
2004,DE,14:00,,Lichtenberg,Lichtenberg,,nazwana dzielnica,korpus,Scenariusz / taz / Der Mai ist gekommen,,"14:00, Bahnhof Lichtenberg: 2.300 Nazis grillen auf ihrem Abmarschplatz schon seit vier Stunden in der Sonne. Sie fordern „Straße frei für nationale Sozi",DE_1990-2019.md:5212
2004,DE,14:30,,,,NPD,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"14:30: „Offensichtlich will die politische Führung auch Randale mit der NPD“, ruft ihr Sprecher über Megafon. Kameradschaftsmitglieder drängeln nach vorn",DE_1990-2019.md:5213
2004,DE,15:10,,,,,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"15:10: Die Nazis setzen sich tatsächlich in Bewegung, müssen nach 150 Metern aber wieder anhalten. Flaschen fliegen, über die Polizeiketten hinweg, zwisc",DE_1990-2019.md:5214
2004,DE,15:30,,,,,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"15:30, Frankfurter Allee, Rosenfelder Straße: Die Polizei räumt eine Blockade von mehrern hundert Gegendemonstranten. Dabei wird versehentlich auch ein Z",DE_1990-2019.md:5215
2004,DE,15:50,,,,,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"15:50: „Ich hatte gehofft, dass die Nazis gleich wieder in die S-Bahn gesetzt werden“, sagt Grünen-Politiker Christian Ströbele. Angesichts tausender Geg",DE_1990-2019.md:5216
2004,DE,16:00,,Kreuzberg,Kreuzberg,,nazwana dzielnica,korpus,Scenariusz / Berliner Morgenpost / Mai_-Demo führt doch durch Mitte,,"chränkte Strecke angeboten hatte, kam es jetzt zu einem Kompromiss. Die Demonstranten werden am 1. Mai ab 16 Uhr vom Leipziger Platz über die Wilhelmstraße nach Kreuzberg ziehen. Hauptanliegen der Polizei war es, die Demo von dem zeitgleich rund um die Oranienst",DE_1990-2019.md:5245
2004,DE,16:00,,Kreuzberg,Kreuzberg,R1M,centrum,mapa,Revolutionäre 1. Mai,2004_DE_demonstracja_R1M-16-uhr-revolutionare-1-mai-demo,"2004 16 Uhr Revolutionäre 1. Mai Demo | ab 16 Uhr vom Leipziger Platz über die Wilhelmstraße nach Kreuzberg ziehen (Kottbuser Tor?). Hauptanliegen der Polizei war es, die Demo von dem zeitgleich rund",1__mai_berlin_aktualna_15_.geojson#45
2004,DE,16:15,,,,NPD,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"16:15: „Das sind die rechtsextremen Kameradschaften, die hatten mit der NPD bisher wenig zu tun“, meint eine Szenekennerin. Sie ist überrascht, dass auch",DE_1990-2019.md:5217
2004,DE,16:30,,,,,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"16:30, Kottbusser Tor: Alles ist ruhig. Unter dem Neuen Kreuzberger Zentrum demonstriert auf der Adalbertstraße eine Handvoll Maoisten. Einer schwenkt ei",DE_1990-2019.md:5218
2004,DE,16:30,,,,NPD,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"16:30, Frankfurter Allee, Aral-Tankstelle: Rund 350 Gegendemonstranten werden am Rande der NPD-Demo seit mehreren Stunden von der Polizei eingekesselt. D",DE_1990-2019.md:5219
2004,DE,16:45,,Prenzlauer Berg,Prenzlauer Berg,,nazwana dzielnica,korpus,Wydarzenia,,"16.45 Uhr, Senefelder Platz (Prenzlauer Berg).",DE_1990-2019.md:5159
2004,DE,16:45,,Friedrichshain,Friedrichshain,,nazwana dzielnica,korpus,Scenariusz / taz / Der Mai ist gekommen,,"16:45, S-Bahnhof Frankfurter Allee: Die Gegendemonstranten sind mit Schubsen, Schlagstöcken und Wasserwerfern weit nach Friedrichshain zurückgedrängt wor",DE_1990-2019.md:5220
2004,DE,17:00,,,,,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"17:00, U-Bahnhof Samariterstraße: Auf der Frankfurter Allee liegen Bauzäune, Schutt und ausgebrannte Mülltonnen. „Maidemonstrationen in der Innenstadt. E",DE_1990-2019.md:5221
2004,DE,17:15,,Lichtenberg,Lichtenberg,NPD,nazwana dzielnica,korpus,Scenariusz / taz / Der Mai ist gekommen,,"17:15, S-Bahnhof Frankfurter Allee: Die Wasserwerfer fahren zurück. Die NPD-Demo soll nach einer Zwischenkundgebung zurück nach Lichtenberg, verordnet di",DE_1990-2019.md:5222
2004,DE,17:30,,,,Antifa,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"17:30, Leipziger Platz: Die knapp 5.000 Teilnehmenden der Revolutionären 1. ACT-Demo ziehen mit viel Getöse, drei Moderatoren und Antifa-Groupies Richtun",DE_1990-2019.md:5223
2004,DE,17:30,,,,MyFest,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"17:30, Mariannenplatz, MyFest: Die Grills der PKK-Stände qualmen, Schriften wie „Sozialismus in Mesopotamien“ werden verteilt, Aleviten tanzen. Vor der T",DE_1990-2019.md:5224
2004,DE,18:00,,Rosenthal,Rosenthal,Walpurgisnacht,centrum,mapa,Walpurgisnacht,2004_DE_demonstracja_Walpurgisnacht-Kommunismus-statt-Europa,"2004 – Kommunismus statt Europa | Start: 18 Uhr 30.04 (Tagesspiegel 2004, Route sowohl) U-Bhf Friedrichstrasse- Unter den Linden - Universitätstrasse - Tucholskystrasse - Augustrstrasse - Rosenthal",1__mai_berlin_aktualna_11_.geojson#12
2004,DE,18:15,,Kreuzberg,Kreuzberg,,nazwana dzielnica,korpus,Scenariusz / taz / Der Mai ist gekommen,,"18:15, Oberbaumbrücke: Die Polizei fährt Kolonne, die Antifas fahren Fahrrad. Alle nach Kreuzberg. An der Brücke trifft man sich wieder, zur Taschenkontr",DE_1990-2019.md:5225
2004,DE,19:00,,,,,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"FREITAG 19:00, S-Bahnhof Friedrichstraße: Ein Sprecher begrüßt die rund 1.500 Anwesenden zur ersten Demo des 1. Mai unter dem Motto „Kommunismus statt Europa“. E",DE_1990-2019.md:5199
2004,DE,19:00,,,,,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"19:00, Kottbusser Tor: Die revolutionäre Demo endet mit einer Modenschau: Wendejacken und Perücken, um die angekündigte „Manndeckung“ der Polizei zu irri",DE_1990-2019.md:5226
2004,DE,19:00,,Mitte,,Walpurgisnacht,centrum,mapa,Walpurgisnacht,2004_DE_demonstracja_Walpurgisnacht-Kommunismus-statt-Europa,"2004 – Kommunismus statt Europa | rasse- Unter den Linden - Universitätstrasse - Tucholskystrasse - Augustrstrasse - Rosenthalerplatz FREITAG 19:00, S-Bahnhof Friedrichstraße: Ein Sprecher begrüßt die rund 1.500 Anwesenden zur ersten Demo des 1. Mai unter dem Motto ""Kommunismus statt Europa"". Er",1__mai_berlin_aktualna_11_.geojson#12
2004,DE,19:00,,Kreuzberg,,R1M,poza centrum,mapa,Revolutionäre 1. Mai,2004_DE_demonstracja_R1M-anschlussdemo-zur-r1m-nicht-genehmigt,"2004 Anschlussdemo zur R1M (nicht genehmigt) | 19 Uhr, Heinrich-Platz (Rio-Reiser Platz) – Oranienplatz Attendance: 1500",1__mai_berlin_aktualna_15_.geojson#46
2004,DE,19:15,,,,,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"19:15, Skalitzer Straße: Eine lange Reihe parkender Polizeiwannen. In einer von ihnen filzen Polizisten einen jungen Mann mit schwarzem Kapuzenshirt. Neb",DE_1990-2019.md:5227
2004,DE,19:30,,,,NPD,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"19:30, Tucholskystraße: Der DJ der Kommunistendemo ist versiert. Nach der Warnung vor Festnahmen läuft „They won’t gonna get us“, nach der Anti- NPD-Rede",DE_1990-2019.md:5200
2004,DE,20:00,,,,,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"20:00, Rosenthaler Platz: Die Demo endet friedlich. Ein Polizeisprecher erklärt zwei Touristinnen: „They want to do something with the police, throwing s",DE_1990-2019.md:5201
2004,DE,20:04,,,,,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"20:04, Heinrichplatz: Plötzlich donnern einige Leuchrakten. „Das Signal“ wissen einige Kneipenbesucher vor dem „Bateau Ivre“. Tatsächlich stehen minuten",DE_1990-2019.md:5228
2004,DE,20:45,,,,,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"20:45: Die Randalierer entdecken Polizisten auf der Skalitzer Straße. Erst fliegt ein Ball, dann hageln Raketen, Flaschen und zum Schluss Steine. Die Pol",DE_1990-2019.md:5229
2004,DE,21:00,,,,,,korpus,Wydarzenia,,"30. April, der Walpurgisnacht, wird sich die EU-Kommission mit ihrem Vorsitzenden Prodi in Berlin treffen. Ab 21.00 Uhr werden dann die HERRschenden am Gendarmenmarkt mal wieder so richtig feiern. Anlass ist die zum 1. Mai 2004 vollzogene Osterweiterung der Europäische",DE_1990-2019.md:5162
2004,DE,21:15,,,,,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"21:15, Eberswalder Straße: Mitarbeiter von Alba füllen mitgebrachtes Bier der Mauerparkbesucher in Plastikbecher. Am Parkeingang steht eine Polizeikette,",DE_1990-2019.md:5202
2004,DE,21:15,,,,,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"21:15, Naunynstraße: „Hast du gerade die Flasche geworfen, fragt ein türkischer Händler. „Ja“, antwortet der junge Migrant. „Warum?“ – „Hm“. – „Du kannst",DE_1990-2019.md:5230
2004,DE,21:53,,,,,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"21:53, Mariannenstraße: Fast leer gefegt, nur an den Häuserwänden lehnen Schaulustige. Die Polizei steht in Trauben zusammen. Zwei junge Männer tanzen be",DE_1990-2019.md:5231
2004,DE,22:30,,,,,,korpus,Scenariusz / taz / Der Mai ist gekommen,,"22:30, Heinrichplatz: Im „Bateau Ivre“ gibt es plötzlich Blut. Ein Mann und eine Frau hauen zwei Gästen Flaschen auf den Kopf. „Lasst sie nicht gehen!“,",DE_1990-2019.md:5232
2005,DE,08:00,,Mitte,,DGB,centrum,mapa,DGB,2005_DE_korso_DGB-mitte,"2005 DGB Run | Treff: 08:00 Uhr, Spandauer Straße Ecke Rathausstraße Start: 09:00 Uhr, Spandauer Straße Richtung Nor",1__mai_berlin_aktualna_14_.geojson#97
2005,DE,09:00,,Friedrichshain,Friedrichshain,,nazwana dzielnica,korpus,Scenariusz / 30. April (Walpurgisnacht) / 1. Mai / Inne festy 1. Maja (PDS),,"- Bötzow-Eiche, Bötzowstraße, Friedrichshain (9:00–20:00)",DE_1990-2019.md:5377
2005,DE,09:00,,,,,,korpus,Scenariusz / MyFest i pokojowy przebieg / Wydarzenia w Berlinie DGB,,| Berlin / Spandauer Straße <brStart: 09.00 Uhr |,DE_1990-2019.md:5474
2005,DE,09:00,,Mitte,,DGB,centrum,mapa,DGB,2005_DE_korso_DGB-mitte,"2005 DGB Run | Uhr, Spandauer Straße Ecke Rathausstraße Start: 09:00 Uhr, Spandauer Straße Richtung Nord Anmeldung Der 1. Mai-Lauf wird in diesem Jahr zum ersten Mal veranstaltet. Wir wollen damit zeigen, dass wir uns",1__mai_berlin_aktualna_14_.geojson#97
2005,DE,09:00,,Mitte,,DGB,centrum,mapa,DGB,2005_DE_korso_DGB-mitte,"2005 DGB Run | n wir ein unübersehbares Bild der Geschlossenheit abgeben: Für Arbeit und soziale Gerechtigkeit. Route: START 09:00 Uhr, Spandauer Straße → Karl-Liebknecht-Straße → Unter den Linden → Wilhelmstraße → Dorotheenstraße (ca. 09:15–09:30 Uhr) → Scheidemannstraße → Y",1__mai_berlin_aktualna_14_.geojson#97
2005,DE,09:00,,Westend,,DGB,poza centrum,mapa,DGB,2005_DE_korso_DGB-westend,"2005 Inline-skate Demo | 2005 – 1. Mai-Skating vom Olympiastadion zum Roten Rathaus Treff: 09:00 Uhr, Olympischer Platz Start: 10:30 Uhr, Abfahrt (auf Inline-Skatern)",1__mai_berlin_aktualna_14_.geojson#120
2005,DE,09:15,09:30,Moabit,Moabit,DGB,centrum,mapa,DGB,2005_DE_korso_DGB-mitte,"2005 DGB Run | Uhr, Spandauer Straße → Karl-Liebknecht-Straße → Unter den Linden → Wilhelmstraße → Dorotheenstraße (ca. 09:15–09:30 Uhr) → Scheidemannstraße → Yitzhak-Rabin-Straße → Willy-Brandt-Straße → Alt-Moabit → Stromstraße → Lessingstraße → Altonaer Straße → Großer Stern → Hofjä",1__mai_berlin_aktualna_14_.geojson#97
2005,DE,10:00,,,,DGB,,korpus,Scenariusz / 30. April (Walpurgisnacht) / 1. Mai,,"10:00 – DGB-Demo: Brandenburger Tor → Rotes Rathaus Kundgebung 11:00. Motorradfahrer, Skater, Läufer au",DE_1990-2019.md:5366
2005,DE,10:00,,,,,,korpus,Scenariusz / MyFest i pokojowy przebieg / Wydarzenia w Berlinie DGB,,| Berlin / Platz des 18. März <brEbertstraße <brStart: 10.00 Uhr |,DE_1990-2019.md:5472
2005,DE,10:15,,,,,,korpus,Scenariusz / MyFest i pokojowy przebieg / Wydarzenia w Berlinie DGB,,| Berlin / Olympischer Platz <brStart: 10.15 Uhr |,DE_1990-2019.md:5475
2005,DE,10:15,,Westend,,DGB,poza centrum,mapa,DGB,2005_DE_demonstracja_DGB-westend,"2004-2005 DGB Motorcycle Demonstration | nmeldung nicht aufgehoben - safety first. Am Ziel bekommen alle Biker mit Helm eine Erfrischung. Route: START 10:15 Uhr, Olympischer Platz→ Olympische Straße→ Reichsstraße→ Theodor-Heuss-Platz→ Masurenallee→ Messedamm→ Halenseestraße→ Rathenauplatz→ Kurfürstendamm→",1__mai_berlin_aktualna_14_.geojson#110
2005,DE,10:30,,Westend,,DGB,poza centrum,mapa,DGB,2005_DE_korso_DGB-westend,"2005 Inline-skate Demo | Uhr, Olympischer Platz Start: 10:30 Uhr, Abfahrt (auf Inline-Skatern) Auf Inlineskatern über die Straßen und Autobahnen zum Roten Rathaus. Auch diese Form der Demo machen wir erstmals",1__mai_berlin_aktualna_14_.geojson#120
2005,DE,10:35,,,,,,korpus,Scenariusz / MyFest i pokojowy przebieg / Wydarzenia w Berlinie DGB,,| Berlin / Olympischer Platz <brStart: 10.35 Uhr |,DE_1990-2019.md:5476
2005,DE,11:00,,,,DGB,,korpus,Scenariusz / 30. April (Walpurgisnacht) / 1. Mai,,"– DGB-Demo: Brandenburger Tor → Rotes Rathaus Kundgebung 11:00. Motorradfahrer, Skater, Läufer auf Strecken durch die Innenstadt am Vormittag. 11:00–18:00 – Kinderfest am Neptunbrunne",DE_1990-2019.md:5366
2005,DE,11:00,,,,,,korpus,Scenariusz / 30. April (Walpurgisnacht) / 1. Mai,,". Motorradfahrer, Skater, Läufer auf Strecken durch die Innenstadt am Vormittag. 11:00–18:00 – Kinderfest am Neptunbrunnen. DG",DE_1990-2019.md:5366
2005,DE,11:00,,Kreuzberg,Kreuzberg,MyFest,nazwana dzielnica,korpus,Scenariusz / 30. April (Walpurgisnacht) / 1. Mai,,"11:00 – MyFest: Kreuzberg, zwischen Oranienplatz und Mariannenplatz 19 Bühnen, bis in den 2. Mai. Oranienplatz liegt im Festgebiet — niegenehmigter Prote",DE_1990-2019.md:5367
2005,DE,11:00,,Hohenschönhausen,Hohenschönhausen,,nazwana dzielnica,korpus,Scenariusz / 30. April (Walpurgisnacht) / 1. Mai / Inne festy 1. Maja (PDS),,"- Falkenberger Chaussee, Hohenschönhausen (11:00–18:00)",DE_1990-2019.md:5375
2005,DE,11:00,,Mitte,,DGB,centrum,mapa,DGB,2005_DE_festyn_DGB,"DGB Maifest 2005 | Mai Kinder- und Familienfest Hinter dem Neptunbrunnen steigt von 11:00 bis 18:00 Uhr ein großes Fest für Kinder, Ju",1__mai_berlin_aktualna_14_.geojson#31
2005,DE,11:30,,,,DGB;IG Metall,,korpus,Scenariusz / MyFest i pokojowy przebieg / Wydarzenia w Berlinie DGB,,"| Berlin / Platz vor dem Roten Rathaus <brca. 11.30 Uhr | Begrüßung: <brHeidi Jockel, DGB Region Berlin <brHauptredner: <brOlivier Höbel, Bezirksleiter der IG Metall <brBerl",DE_1990-2019.md:5473
2005,DE,12:00,,Mitte,,FAU,centrum,mapa,Other events,2005_DE_demonstracja_FAU-FAU-Du-Hast-eine-Wurde-Verteidige-Sie,2005 FAU. Du Hast eine Würde. Verteidige Sie! | V. (BDI) ihren Sitz haben. Wir gehen deshalb von der DGB-Kundgebung weiter zur Rückseite des Roten Rathauses (12 Uhr Molkenmarkt). (fau.org),umap_backup_1-mai-berlin_aktualna16.umap#10
2005,DE,13:00,,Kreuzberg,Kreuzberg,,nazwana dzielnica,korpus,Scenariusz / 30. April (Walpurgisnacht) / 1. Mai,,"13:00 – R1M-Demo: Kreuzberg Motto: „International kämpfen gegen Ausbeutung und Unterdrückung – keine Befreiung ohne Revolution"". Zielpunkt Heinrichplatz",DE_1990-2019.md:5368
